date,open,high,low,close,volume,interval,rsi,macd,macd_signal,macd_hist,stochrsi_K,stochrsi_D,signal
2025-03-08 00:57:00,148.075,148.092,148.031,148.038,1126.0,1m,41.20633573802891,-0.009434519282763176,-0.0015608555609311668,-0.00787366372183201,19.466508458048825,24.254212738222403,Hold
2025-03-08 00:58:00,148.038,148.067,148.033,148.061,793.0,1m,46.09770439980549,-0.009728357605297333,-0.0031943559698044003,-0.006534001635492933,27.073167888361372,25.740031732010166,Hold
2025-03-08 00:59:00,148.059,148.059,148.004,148.03,1940.0,1m,41.13080239215183,-0.012320642814046323,-0.0050196133386527855,-0.007301029475393538,13.552471360415852,20.03071590227535,Hold
2025-03-08 01:00:00,148.03,148.055,147.983,147.994,1790.0,1m,36.246546415361664,-0.01708302418487051,-0.007432295507896331,-0.009650728676974179,13.552471360415852,18.059370203064358,Hold
2025-03-08 01:01:00,147.994,148.023,147.987,148.005,2093.0,1m,38.644068712563865,-0.01974206344479512,-0.00989424909527609,-0.009847814349519032,5.9270023279990545,11.01064834961025,Hold
2025-03-08 01:02:00,148.005,148.023,147.985,147.996,2503.0,1m,37.40464725648836,-0.02231832425022162,-0.012379064126265198,-0.009939260123956423,9.429801681145268,9.636425123186724,Hold
2025-03-08 01:03:00,148.0,148.007,147.954,147.987,2186.0,1m,36.155829187643505,-0.02480037104359667,-0.014863325509731493,-0.009937045533865176,9.429801681145268,8.262201896763194,Hold
2025-03-08 01:04:00,147.987,148.02,147.983,147.988,1906.0,1m,36.40987116771855,-0.026382597208879588,-0.017167179849561114,-0.009215417359318474,4.264903111590822,7.7081688246271165,Hold
2025-03-08 01:05:00,147.988,148.036,147.983,148.028,1787.0,1m,45.71475060385848,-0.024130693524028857,-0.018559882584454665,-0.005570810939574192,29.438033365914297,14.377579386216794,Hold
2025-03-08 01:06:00,148.028,148.047,148.02,148.038,1720.0,1m,47.77228344548041,-0.021293667064128385,-0.01910663948038941,-0.002187027583738975,62.771366699247636,32.15810105891759,Hold
2025-03-08 01:07:00,148.034,148.051,148.023,148.048,1657.0,1m,49.82050036068765,-0.01803054186544273,-0.018891419957400075,0.0008608780919573469,95.34259627413635,62.51733211309943,Hold
2025-03-08 01:08:00,148.043,148.085,148.035,148.078,1911.0,1m,55.46334903925021,-0.012875323640088254,-0.01768820069393771,0.004812877053849456,100.0,86.03798765779466,Hold
2025-03-08 01:09:00,148.074,148.096,148.069,148.085,1526.0,1m,56.68725830257937,-0.008131203108661111,-0.01577680117688239,0.007645598068221279,100.0,98.44753209137878,Hold
2025-03-08 01:10:00,148.081,148.117,148.06,148.11,1938.0,1m,60.82761995068621,-0.002327334280806781,-0.013086907797667269,0.010759573516860488,100.0,100.0,Hold
2025-03-08 01:11:00,148.103,148.112,148.071,148.097,2008.0,1m,57.73687003981288,0.0012093416872289708,-0.010227657900688022,0.011436999587916993,95.82417838986223,98.60805946328742,Close Trade
2025-03-08 01:12:00,148.097,148.111,148.081,148.096,1882.0,1m,57.4948599942645,0.003886687910778619,-0.007404788738394693,0.011291476649173312,91.32138410085578,95.71518749690601,Hold
2025-03-08 01:13:00,148.093,148.1,148.054,148.086,2300.0,1m,55.011616825960516,0.005142310303455133,-0.004895368930024728,0.010037679233479861,83.46355275467747,90.20303841513181,Hold
2025-03-08 01:14:00,148.081,148.088,148.047,148.056,2392.0,1m,48.275318470008905,0.0036742958213551447,-0.0031814359797487533,0.006855731801103898,70.68032776076123,81.82175487209815,Hold
2025-03-08 01:15:00,148.056,148.06,147.979,147.981,2671.0,1m,36.30598802585379,-0.0035006362751346387,-0.0032452760388259304,-0.00025536023630870833,42.052663921363006,65.39884814560058,Hold
2025-03-08 01:16:00,147.981,148.035,147.979,148.024,2226.0,1m,44.76215098457196,-0.005651929099741437,-0.0037266066510090318,-0.0019253224487324055,28.20491105003946,46.979300910721236,Hold
2025-03-08 01:17:00,148.025,148.034,148.004,148.028,2062.0,1m,45.48717047639646,-0.00695391716345739,-0.004372068753498704,-0.0025818484099586862,24.311009637537133,31.5228615363132,Hold
2025-03-08 01:18:00,148.025,148.093,148.016,148.081,2386.0,1m,54.08632146735913,-0.0036668261346051167,-0.004231020229719986,0.0005641940951148696,48.27772409125274,33.59788159294311,Open Trade
2025-03-08 01:19:00,148.088,148.105,148.072,148.075,1842.0,1m,53.06577813217224,-0.0015283152016536405,-0.0036904792241067175,0.002162164022453077,59.43229517022344,44.00700963300444,Hold
2025-03-08 01:20:00,148.08,148.083,148.02,148.059,2352.0,1m,50.33809333565109,-0.0011117802518469944,-0.003174739429654773,0.0020629591778077785,66.02636807440378,57.912129111959985,Hold
2025-03-08 01:21:00,148.059,148.069,148.019,148.053,2211.0,1m,49.31440121290076,-0.0012513978239496737,-0.0027900711085137534,0.0015386732845640797,59.53968688737946,61.666116710668895,Close Trade
2025-03-08 01:22:00,148.053,148.057,148.006,148.016,2411.0,1m,43.446740938064934,-0.004298090818338096,-0.003091675050478622,-0.001206415767859474,46.46410635017173,57.34338710398499,Hold
2025-03-08 01:23:00,148.016,148.051,148.009,148.034,2134.0,1m,46.76524188908266,-0.005200222471273719,-0.0035133845346376415,-0.0016868379366360774,41.60737215792807,49.203721798493085,Hold
2025-03-08 01:24:00,148.034,148.04,148.012,148.016,2180.0,1m,43.985656196471915,-0.007283656416205986,-0.004267438910951311,-0.0030162175052546748,35.869326191447406,41.313601566515736,Hold
2025-03-08 01:25:00,148.016,148.048,147.994,148.034,2334.0,1m,47.3553891543448,-0.007397074391121805,-0.00489336600698541,-0.002503708384136395,43.54498289260193,40.34056041399247,Open Trade
2025-03-08 01:26:00,148.034,148.061,148.03,148.054,1469.0,1m,50.89050670777638,-0.005806195888368393,-0.005075931983262007,-0.0007302639051063858,55.31679537858586,44.91036815421173,Hold
2025-03-08 01:27:00,148.054,148.061,148.02,148.038,1883.0,1m,48.10735978514607,-0.005769966908843571,-0.00521473896837832,-0.000555227940465251,65.49632440621703,54.78603422580161,Hold
2025-03-08 01:28:00,148.035,148.041,147.99,148.009,1968.0,1m,43.467288944909136,-0.007989218085469929,-0.005769634791796642,-0.002219583293673287,61.53943727205594,60.78418568561961,Close Trade
