PAIR,Buy Time,Buy Price,Take Profit,Stop Loss,Close,Close Time,%
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.331069,1.227685,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.0944158,1.0727442,,,
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.331069,1.227685,,,
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.331069,1.227685,,,
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.331069,1.227685,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.331069,1.227685,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.0944158,1.0727442,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:53:00,148.012,152.45236,140.6114,147.996,2025-03-08 02:56:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,152.45854,140.6171,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,150.23827,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:59:00,148.018,149.49818,146.53782,,,
Bitcoin / U.S.Dollar,2025-03-08 04:40:00,86651.06,88384.0812,85784.5494,86554.07,2025-03-08 06:05:00,-0.11%
Bitcoin / U.S.Dollar,2025-03-08 06:20:00,86254.11,87979.1922,85391.5689,86268.07,2025-03-08 07:15:00,0.02%
Bitcoin / U.S.Dollar,2025-03-08 07:35:00,86155.09,87878.1918,85293.5391,86104.38,2025-03-08 07:50:00,-0.06%
Bitcoin / U.S.Dollar,2025-03-08 08:20:00,85710.96,87425.17920000001,84853.85040000001,85965.37,2025-03-08 08:50:00,0.30%
Bitcoin / U.S.Dollar,2025-03-08 10:35:00,86169.8,87893.196,85308.102,86543.26,2025-03-08 11:30:00,0.43%
Bitcoin / U.S.Dollar,2025-03-08 11:55:00,86519.87,88250.2674,85654.6713,86486.39,2025-03-08 12:10:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 12:35:00,86473.03,88202.4906,85608.2997,86227.62,2025-03-08 12:50:00,-0.28%
Bitcoin / U.S.Dollar,2025-03-08 13:00:00,86379.07,88106.6514,85515.27930000001,86115.37,2025-03-08 13:50:00,-0.31%
Bitcoin / U.S.Dollar,2025-03-08 14:00:00,86267.83,87993.1866,85405.1517,86427.54,2025-03-08 14:20:00,0.19%
Bitcoin / U.S.Dollar,2025-03-08 14:27:00,86449.78,89043.2734,82127.291,86076.58,2025-03-08 15:03:00,-0.43%
Bitcoin / U.S.Dollar,2025-03-08 14:55:00,85987.38,87707.1276,85127.5062,86073.83,2025-03-08 16:00:00,0.10%
Bitcoin / U.S.Dollar,2025-03-08 15:15:00,86102.11,88685.1733,81797.0045,86274.55,2025-03-08 15:31:00,0.20%
Bitcoin / U.S.Dollar,2025-03-08 15:35:00,86300.78,88889.8034,81985.741,86265.18,2025-03-08 15:36:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 15:40:00,86209.75,88796.0425,81899.2625,86233.95,2025-03-08 15:46:00,0.03%
Bitcoin / U.S.Dollar,2025-03-08 15:40:00,86265.66,88853.62980000001,81952.37700000001,86180.21,2025-03-08 15:55:00,-0.10%
Bitcoin / U.S.Dollar,2025-03-08 15:49:00,86260.86,88848.6858,81947.817,86231.09,2025-03-08 15:50:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-08 15:54:00,86176.65,88761.94949999999,81867.81749999999,86155.44,2025-03-08 16:00:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-08 16:05:00,86101.25,88684.2875,81796.1875,86042.31,2025-03-08 16:08:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-08 16:12:00,85922.61,88500.2883,81626.4795,85866.04,2025-03-08 16:19:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-08 16:20:00,85911.93,87630.16859999999,85052.81069999999,85851.34,2025-03-08 16:45:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-08 16:21:00,85967.54,88546.56619999999,81669.163,85911.93,2025-03-08 16:24:00,-0.06%
Bitcoin / U.S.Dollar,2025-03-08 16:38:00,85943.4,88521.70199999999,81646.23,85873.54,2025-03-08 16:40:00,-0.08%
Bitcoin / U.S.Dollar,2025-03-08 16:43:00,85884.04,88460.5612,81589.83799999999,85881.91,2025-03-08 16:47:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-08 16:50:00,85879.48,87597.0696,85020.68519999999,86242.34,2025-03-08 17:30:00,0.42%
Bitcoin / U.S.Dollar,2025-03-08 16:51:00,85908.59,88485.8477,81613.1605,85879.48,2025-03-08 16:54:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-08 16:55:00,85913.89,88491.3067,81618.1955,85965.36,2025-03-08 16:58:00,0.06%
Bitcoin / U.S.Dollar,2025-03-08 17:00:00,86095.01,88677.8603,81790.2595,86281.21,2025-03-08 17:45:00,0.22%
Bitcoin / U.S.Dollar,2025-03-08 17:00:00,86095.01,88677.8603,81790.2595,86204.46,2025-03-08 18:10:00,0.13%
Bitcoin / U.S.Dollar,2025-03-08 17:11:00,85924.64,88502.3792,81628.408,85994.19,2025-03-08 17:16:00,0.08%
Bitcoin / U.S.Dollar,2025-03-08 17:17:00,86116.61,88700.1083,81810.7795,86141.82,2025-03-08 17:20:00,0.03%
Bitcoin / U.S.Dollar,2025-03-08 17:22:00,86230.88,88817.8064,81919.33600000001,86238.36,2025-03-08 17:27:00,0.01%
Bitcoin / U.S.Dollar,2025-03-08 17:33:00,86174.16,88759.3848,81865.452,86272.17,2025-03-08 17:38:00,0.11%
Bitcoin / U.S.Dollar,2025-03-08 17:39:00,86328.88,88918.7464,82012.436,86369.33,2025-03-08 17:42:00,0.05%
Bitcoin / U.S.Dollar,2025-03-08 17:51:00,86245.83,88833.2049,81933.5385,,,
Bitcoin / U.S.Dollar,2025-03-08 18:25:00,86389.83,88981.5249,82070.3385,86377.15,2025-03-08 19:55:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-08 18:25:00,86389.83,88981.5249,82070.3385,86333.52,2025-03-08 18:35:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-08 18:50:00,86388.18,88979.82539999999,82068.771,86353.65,2025-03-08 18:55:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 19:00:00,86375.72,88966.99160000001,82056.93400000001,86387.55,2025-03-08 19:15:00,0.01%
Bitcoin / U.S.Dollar,2025-03-08 19:19:00,86387.55,87683.36325000001,85523.67450000001,86365.55,2025-03-08 19:21:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-08 19:22:00,86398.4,87694.37599999999,85534.416,86487.96,2025-03-08 19:45:00,0.10%
Bitcoin / U.S.Dollar,2025-03-08 19:25:00,86502.42,89097.4926,82177.299,86374.47,2025-03-08 19:45:00,-0.15%
Bitcoin / U.S.Dollar,2025-03-08 19:25:00,86502.42,89097.4926,82177.299,,,
Bitcoin / U.S.Dollar,2025-03-08 19:47:00,86460.19,87757.09285,85595.58810000001,86330.65,2025-03-08 19:56:00,-0.15%
Bitcoin / U.S.Dollar,2025-03-08 19:58:00,86376.86,87672.5129,85513.0914,86274.12,2025-03-08 20:01:00,-0.12%
Bitcoin / U.S.Dollar,2025-03-08 20:05:00,86353.43,88944.03289999999,82035.7585,86459.7,2025-03-08 20:50:00,0.12%
Bitcoin / U.S.Dollar,2025-03-08 20:06:00,86296.72,87159.6872,85433.7528,86580.08,2025-03-08 20:35:00,0.33%
Bitcoin / U.S.Dollar,2025-03-08 20:08:00,86310.01,87604.66015,85446.9099,86308.33,2025-03-08 20:11:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-08 20:09:00,86353.43,87216.96429999999,85489.8957,86560.06,2025-03-08 20:37:00,0.24%
Bitcoin / U.S.Dollar,2025-03-08 20:09:00,86353.43,87216.96429999999,85489.8957,86442.86,2025-03-08 20:16:00,0.10%
Bitcoin / U.S.Dollar,2025-03-08 20:10:00,86428.22,89021.0666,82106.80900000001,86459.7,2025-03-08 20:50:00,0.04%
Bitcoin / U.S.Dollar,2025-03-08 20:20:00,86527.91,87393.1891,85662.6309,86481.26,2025-03-08 20:21:00,-0.05%
Bitcoin / U.S.Dollar,2025-03-08 20:22:00,86505.05,87370.1005,85639.9995,86452.77,2025-03-08 20:24:00,-0.06%
Bitcoin / U.S.Dollar,2025-03-08 20:26:00,86527.62,87392.89619999999,85662.3438,86529.7,2025-03-08 20:38:00,0.00%
Bitcoin / U.S.Dollar,2025-03-08 20:28:00,86536.3,87834.3445,85670.937,86553.59,2025-03-08 20:32:00,0.02%
Bitcoin / U.S.Dollar,2025-03-08 20:28:00,86536.3,87401.663,85670.937,86529.7,2025-03-08 20:38:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-08 20:42:00,86516.52,87814.2678,85651.3548,86519.8,2025-03-08 20:45:00,0.00%
Bitcoin / U.S.Dollar,2025-03-08 20:48:00,86603.21,87902.25815000001,85737.17790000001,86562.91,2025-03-08 20:51:00,-0.05%
Bitcoin / U.S.Dollar,2025-03-08 20:48:00,86603.21,87469.2421,85737.17790000001,86536.82,2025-03-08 20:52:00,-0.08%
Bitcoin / U.S.Dollar,2025-03-08 20:56:00,86447.84,87744.5576,85583.3616,86438.92,2025-03-08 21:05:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-08 21:10:00,86461.18,88190.40359999999,85596.5682,85924.88,2025-03-08 22:05:00,-0.62%
Bitcoin / U.S.Dollar,2025-03-08 21:10:00,86346.46,87641.6569,85482.9954,86331.5,2025-03-08 21:16:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-08 21:10:00,86461.18,89055.01539999999,82138.121,,,
Bitcoin / U.S.Dollar,2025-03-08 21:22:00,86116.62,87408.36929999999,85255.45379999999,86146.72,2025-03-08 21:38:00,0.03%
Bitcoin / U.S.Dollar,2025-03-08 21:50:00,86077.84,87369.0076,85217.0616,86163.1,2025-03-08 21:58:00,0.10%
Bitcoin / U.S.Dollar,2025-03-08 22:01:00,86173.65,87466.25475,85311.9135,86154.94,2025-03-08 22:02:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-08 22:12:00,85955.09,87244.41635,85095.5391,85860.11,2025-03-08 22:15:00,-0.11%
Bitcoin / U.S.Dollar,2025-03-08 22:16:00,85866.32,87154.31480000001,85007.65680000001,85795.71,2025-03-08 22:17:00,-0.08%
Bitcoin / U.S.Dollar,2025-03-08 22:18:00,85923.31,87212.15965,85064.0769,86032.56,2025-03-08 22:21:00,0.13%
Bitcoin / U.S.Dollar,2025-03-08 22:20:00,85938.39,87657.1578,85079.0061,86019.33,2025-03-08 22:45:00,0.09%
Bitcoin / U.S.Dollar,2025-03-08 22:27:00,85995.13,87285.05695,85135.1787,85985.71,2025-03-08 22:32:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-08 22:39:00,86050.76,87341.5214,85190.2524,86048.93,2025-03-08 22:43:00,-0.00%
Bitcoin / U.S.Dollar,2025-03-08 22:44:00,86067.7,87358.71549999999,85207.023,86041.1,2025-03-08 22:46:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-08 22:47:00,86067.19,87358.19785,85206.5181,86051.41,2025-03-08 22:48:00,-0.02%
Bitcoin / U.S.Dollar,2025-03-08 22:50:00,86044.51,87765.40019999999,85184.0649,86007.37,2025-03-08 22:55:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 22:52:00,86077.93,87369.09895,85217.1507,86013.85,2025-03-08 22:53:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-08 22:54:00,86044.51,87335.17765,85184.0649,85992.28,2025-03-08 22:57:00,-0.06%
Bitcoin / U.S.Dollar,2025-03-08 23:02:00,86002.68,87292.7202,85142.65319999999,85996.93,2025-03-08 23:05:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-08 23:05:00,86066.96,87788.29920000001,85206.29040000001,86086.62,2025-03-08 23:20:00,0.02%
Bitcoin / U.S.Dollar,2025-03-08 23:06:00,86034.88,87325.4032,85174.5312,86066.96,2025-03-08 23:09:00,0.04%
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86090.07,87381.42105,85229.16930000001,,,
Bitcoin / U.S.Dollar,2025-03-08 23:19:00,86114.92,86976.0692,85253.7708,86037.62,2025-03-08 23:21:00,-0.09%
Bitcoin / U.S.Dollar,2025-03-08 23:24:00,86086.62,86947.4862,85225.75379999999,86048.84,2025-03-08 23:26:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 23:28:00,86084.42,86945.2642,85223.57579999999,86092.89,2025-03-08 23:33:00,0.01%
Bitcoin / U.S.Dollar,2025-03-08 23:40:00,86035.69,86896.0469,85175.3331,86052.54,2025-03-08 23:48:00,0.02%
Bitcoin / U.S.Dollar,2025-03-08 23:40:00,86035.69,86896.0469,85175.3331,86054.64,2025-03-08 23:44:00,0.02%
Bitcoin / U.S.Dollar,2025-03-08 23:46:00,86078.41,86939.19410000001,85217.6259,86052.54,2025-03-08 23:48:00,-0.03%
Bitcoin / U.S.Dollar,2025-03-08 23:52:00,86084.46,86945.3046,85223.61540000001,86049.81,2025-03-08 23:54:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-08 23:56:00,86105.18,86966.2318,85244.12819999999,86073.56,2025-03-08 23:59:00,-0.04%
Bitcoin / U.S.Dollar,2025-03-09 00:08:00,85914.91,86774.0591,85055.76090000001,,,
Bitcoin / U.S.Dollar,2025-03-09 00:08:00,85914.91,86774.0591,85055.76090000001,,,
Bitcoin / U.S.Dollar,2025-03-09 00:08:00,85914.91,86774.0591,85055.76090000001,85996.76,2025-03-09 00:14:00,0.10%
Bitcoin / U.S.Dollar,2025-03-09 00:09:00,85951.1,86810.611,85091.589,,,
Bitcoin / U.S.Dollar,2025-03-09 00:09:00,85951.1,86810.611,85091.589,,,
Bitcoin / U.S.Dollar,2025-03-09 00:19:00,85948.49,86807.9749,85089.00510000001,,,
Bitcoin / U.S.Dollar,2025-03-09 00:19:00,85948.49,86807.9749,85089.00510000001,,,
